fid,id,distance,angle,vertex_index,vertex_part,vertex_part_index,gradient
"1",,0,42.5287130467809,"0","0","0",0.387
"2",,0,42.5287130467809,"1","0","1",0.387
"3",,0,42.5287130467809,"2","0","2",0.387
"4",,0,42.5287130467809,"3","0","3",0.387
"5",,0,42.5287130467809,"4","0","4",0.388
"6",,0,42.5287130467809,"5","0","5",0.389
"7",,0,42.5287130467809,"6","0","6",0.384
"8",,0,42.5287130467809,"7","0","7",0.391
"9",,0,42.5287130467809,"8","0","8",0.394
"10",,0,42.5287130467809,"9","0","9",0.391
"11",,0,42.5287130467809,"10","0","10",0.399
"12",,0,42.5287130467809,"11","0","11",0.406
"13",,0,42.5287130467809,"12","0","12",0.404
"14",,0,42.5287130467809,"13","0","13",0.415
"15",,0,42.5287130467809,"14","0","14",0.425
"16",,0,42.5287130467809,"15","0","15",0.425
"17",,0,42.5287130467809,"16","0","16",0.438
"18",,0,42.5287130467809,"17","0","17",0.438
"19",,0,42.5287130467809,"18","0","18",0.453
"20",,0,42.5287130467809,"19","0","19",0.467
"21",,0,42.5287130467809,"20","0","20",0.467
"22",,0,42.5287130467809,"21","0","21",0.482
"23",,0,42.5287130467809,"22","0","22",0.496
"24",,0,42.5287130467809,"23","0","23",0.496
"25",,0,42.5287130467809,"24","0","24",0.508
"26",,0,42.5287130467809,"25","0","25",0.518
"27",,0,42.5287130467809,"26","0","26",0.52
"28",,0,42.5287130467809,"27","0","27",0.524
"29",,0,42.5287130467809,"28","0","28",0.525
"30",,0,42.5287130467809,"29","0","29",0.525
"31",,0,42.5287130467809,"30","0","30",0.521
"32",,0,42.5287130467809,"31","0","31",0.511
"33",,0,42.5287130467809,"32","0","32",0.508
"34",,0,42.5287130467809,"33","0","33",0.49
"35",,0,42.5287130467809,"34","0","34",0.49
"36",,0,42.5287130467809,"35","0","35",0.465
"37",,0,42.5287130467809,"36","0","36",0.434
"38",,0,42.5287130467809,"37","0","37",0.434
"39",,0,42.5287130467809,"38","0","38",0.399
"40",,0,42.5287130467809,"39","0","39",0.361
"41",,0,42.5287130467809,"40","0","40",0.361
"42",,0,42.5287130467809,"41","0","41",0.322
"43",,0,42.5287130467809,"42","0","42",0.286
"44",,0,42.5287130467809,"43","0","43",0.285
"45",,0,42.5287130467809,"44","0","44",0.256
"46",,0,42.5287130467809,"45","0","45",0.237
"47",,0,42.5287130467809,"46","0","46",0.242
"48",,0,42.5287130467809,"47","0","47",0.23
"49",,0,42.5287130467809,"48","0","48",0.238
"50",,0,42.5287130467809,"49","0","49",0.245
"51",,0,42.5287130467809,"50","0","50",0.261
"52",,0,42.5287130467809,"51","0","51",0.261
"53",,0,42.5287130467809,"52","0","52",0.282
"54",,0,42.5287130467809,"53","0","53",0.305
"55",,0,42.5287130467809,"54","0","54",0.305
"56",,0,42.5287130467809,"55","0","55",0.327
"57",,0,42.5287130467809,"56","0","56",0.348
"58",,0,42.5287130467809,"57","0","57",0.348
"59",,0,42.5287130467809,"58","0","58",0.367
"60",,0,42.5287130467809,"59","0","59",0.384
"61",,0,42.5287130467809,"60","0","60",0.367
"62",,0,42.5287130467809,"61","0","61",0.4
"63",,0,42.5287130467809,"62","0","62",0.415
"64",,0,42.5287130467809,"63","0","63",0.397
"65",,0,42.5287130467809,"64","0","64",0.43
"66",,0,42.5287130467809,"65","0","65",0.445
"67",,0,42.5287130467809,"66","0","66",0.429
"68",,0,42.5287130467809,"67","0","67",0.446
"69",,0,42.5287130467809,"68","0","68",0.446
"70",,0,42.5287130467809,"69","0","69",0.465
"71",,0,42.5287130467809,"70","0","70",0.484
"72",,0,42.5287130467809,"71","0","71",0.484
"73",,0,42.5287130467809,"72","0","72",0.502
"74",,0,42.5287130467809,"73","0","73",0.518
"75",,0,42.5287130467809,"74","0","74",0.518
"76",,0,42.5287130467809,"75","0","75",0.532
"77",,0,42.5287130467809,"76","0","76",0.544
"78",,0,42.5287130467809,"77","0","77",0.533
"79",,0,42.5287130467809,"78","0","78",0.552
"80",,0,42.5287130467809,"79","0","79",0.556
"81",,0,42.5287130467809,"80","0","80",0.545
"82",,0,42.5287130467809,"81","0","81",0.556
"83",,0,42.5287130467809,"82","0","82",0.552
"84",,0,42.5287130467809,"83","0","83",0.54
"85",,0,42.5287130467809,"84","0","84",0.544
"86",,0,42.5287130467809,"85","0","85",0.532
"87",,0,42.5287130467809,"86","0","86",0.521
"88",,0,42.5287130467809,"87","0","87",0.507
"89",,0,42.5287130467809,"88","0","88",0.507
"90",,0,42.5287130467809,"89","0","89",0.491
"91",,0,42.5287130467809,"90","0","90",0.473
"92",,0,42.5287130467809,"91","0","91",0.473
"93",,0,42.5287130467809,"92","0","92",0.455
"94",,0,42.5287130467809,"93","0","93",0.436
"95",,0,42.5287130467809,"94","0","94",0.426
"96",,0,42.5287130467809,"95","0","95",0.418
"97",,0,42.5287130467809,"96","0","96",0.4
"98",,0,42.5287130467809,"97","0","97",0.391
"99",,0,42.5287130467809,"98","0","98",0.383
"100",,0,42.5287130467809,"99","0","99",0.375
"101",,0,42.5287130467809,"100","0","100",0.36
"102",,0,42.5287130467809,"101","0","101",0.353
"103",,500,42.5287130467809,"0","0","0",0.4
"104",,500,42.5287130467809,"1","0","1",0.404
"105",,500,42.5287130467809,"2","0","2",0.405
"106",,500,42.5287130467809,"3","0","3",0.402
"107",,500,42.5287130467809,"4","0","4",0.407
"108",,500,42.5287130467809,"5","0","5",0.403
"109",,500,42.5287130467809,"6","0","6",0.406
"110",,500,42.5287130467809,"7","0","7",0.409
"111",,500,42.5287130467809,"8","0","8",0.409
"112",,500,42.5287130467809,"9","0","9",0.414
"113",,500,42.5287130467809,"10","0","10",0.42
"114",,500,42.5287130467809,"11","0","11",0.42
"115",,500,42.5287130467809,"12","0","12",0.428
"116",,500,42.5287130467809,"13","0","13",0.437
"117",,500,42.5287130467809,"14","0","14",0.437
"118",,500,42.5287130467809,"15","0","15",0.448
"119",,500,42.5287130467809,"16","0","16",0.46
"120",,500,42.5287130467809,"17","0","17",0.461
"121",,500,42.5287130467809,"18","0","18",0.473
"122",,500,42.5287130467809,"19","0","19",0.486
"123",,500,42.5287130467809,"20","0","20",0.488
"124",,500,42.5287130467809,"21","0","21",0.499
"125",,500,42.5287130467809,"22","0","22",0.501
"126",,500,42.5287130467809,"23","0","23",0.512
"127",,500,42.5287130467809,"24","0","24",0.52
"128",,500,42.5287130467809,"25","0","25",0.52
"129",,500,42.5287130467809,"26","0","26",0.525
"130",,500,42.5287130467809,"27","0","27",0.525
"131",,500,42.5287130467809,"28","0","28",0.525
"132",,500,42.5287130467809,"29","0","29",0.52
"133",,500,42.5287130467809,"30","0","30",0.508
"134",,500,42.5287130467809,"31","0","31",0.503
"135",,500,42.5287130467809,"32","0","32",0.489
"136",,500,42.5287130467809,"33","0","33",0.463
"137",,500,42.5287130467809,"34","0","34",0.455
"138",,500,42.5287130467809,"35","0","35",0.431
"139",,500,42.5287130467809,"36","0","36",0.393
"140",,500,42.5287130467809,"37","0","37",0.383
"141",,500,42.5287130467809,"38","0","38",0.351
"142",,500,42.5287130467809,"39","0","39",0.341
"143",,500,42.5287130467809,"40","0","40",0.299
"144",,500,42.5287130467809,"41","0","41",0.26
"145",,500,42.5287130467809,"42","0","42",0.26
"146",,500,42.5287130467809,"43","0","43",0.229
"147",,500,42.5287130467809,"44","0","44",0.212
"148",,500,42.5287130467809,"45","0","45",0.212
"149",,500,42.5287130467809,"46","0","46",0.212
"150",,500,42.5287130467809,"47","0","47",0.228
"151",,500,42.5287130467809,"48","0","48",0.228
"152",,500,42.5287130467809,"49","0","49",0.254
"153",,500,42.5287130467809,"50","0","50",0.286
"154",,500,42.5287130467809,"51","0","51",0.295
"155",,500,42.5287130467809,"52","0","52",0.319
"156",,500,42.5287130467809,"53","0","53",0.351
"157",,500,42.5287130467809,"54","0","54",0.356
"158",,500,42.5287130467809,"55","0","55",0.381
"159",,500,42.5287130467809,"56","0","56",0.384
"160",,500,42.5287130467809,"57","0","57",0.408
"161",,500,42.5287130467809,"58","0","58",0.43
"162",,500,42.5287130467809,"59","0","59",0.43
"163",,500,42.5287130467809,"60","0","60",0.449
"164",,500,42.5287130467809,"61","0","61",0.465
"165",,500,42.5287130467809,"62","0","62",0.465
"166",,500,42.5287130467809,"63","0","63",0.48
"167",,500,42.5287130467809,"64","0","64",0.493
"168",,500,42.5287130467809,"65","0","65",0.493
"169",,500,42.5287130467809,"66","0","66",0.507
"170",,500,42.5287130467809,"67","0","67",0.52
"171",,500,42.5287130467809,"68","0","68",0.514
"172",,500,42.5287130467809,"69","0","69",0.533
"173",,500,42.5287130467809,"70","0","70",0.545
"174",,500,42.5287130467809,"71","0","71",0.541
"175",,500,42.5287130467809,"72","0","72",0.557
"176",,500,42.5287130467809,"73","0","73",0.554
"177",,500,42.5287130467809,"74","0","74",0.564
"178",,500,42.5287130467809,"75","0","75",0.572
"179",,500,42.5287130467809,"76","0","76",0.572
"180",,500,42.5287130467809,"77","0","77",0.577
"181",,500,42.5287130467809,"78","0","78",0.578
"182",,500,42.5287130467809,"79","0","79",0.578
"183",,500,42.5287130467809,"80","0","80",0.576
"184",,500,42.5287130467809,"81","0","81",0.569
"185",,500,42.5287130467809,"82","0","82",0.569
"186",,500,42.5287130467809,"83","0","83",0.559
"187",,500,42.5287130467809,"84","0","84",0.546
"188",,500,42.5287130467809,"85","0","85",0.539
"189",,500,42.5287130467809,"86","0","86",0.53
"190",,500,42.5287130467809,"87","0","87",0.512
"191",,500,42.5287130467809,"88","0","88",0.504
"192",,500,42.5287130467809,"89","0","89",0.492
"193",,500,42.5287130467809,"90","0","90",0.484
"194",,500,42.5287130467809,"91","0","91",0.464
"195",,500,42.5287130467809,"92","0","92",0.443
"196",,500,42.5287130467809,"93","0","93",0.443
"197",,500,42.5287130467809,"94","0","94",0.423
"198",,500,42.5287130467809,"95","0","95",0.404
"199",,500,42.5287130467809,"96","0","96",0.404
"200",,500,42.5287130467809,"97","0","97",0.386
"201",,500,42.5287130467809,"98","0","98",0.369
"202",,500,42.5287130467809,"99","0","99",0.369
"203",,500,42.5287130467809,"100","0","100",0.354
"204",,500,42.5287130467809,"101","0","101",0.341
"205",,1000,42.5287130467809,"0","0","0",0.413
"206",,1000,42.5287130467809,"1","0","1",0.415
"207",,1000,42.5287130467809,"2","0","2",0.415
"208",,1000,42.5287130467809,"3","0","3",0.418
"209",,1000,42.5287130467809,"4","0","4",0.42
"210",,1000,42.5287130467809,"5","0","5",0.418
"211",,1000,42.5287130467809,"6","0","6",0.424
"212",,1000,42.5287130467809,"7","0","7",0.428
"213",,1000,42.5287130467809,"8","0","8",0.426
"214",,1000,42.5287130467809,"9","0","9",0.433
"215",,1000,42.5287130467809,"10","0","10",0.44
"216",,1000,42.5287130467809,"11","0","11",0.439
"217",,1000,42.5287130467809,"12","0","12",0.448
"218",,1000,42.5287130467809,"13","0","13",0.448
"219",,1000,42.5287130467809,"14","0","14",0.458
"220",,1000,42.5287130467809,"15","0","15",0.469
"221",,1000,42.5287130467809,"16","0","16",0.469
"222",,1000,42.5287130467809,"17","0","17",0.481
"223",,1000,42.5287130467809,"18","0","18",0.493
"224",,1000,42.5287130467809,"19","0","19",0.493
"225",,1000,42.5287130467809,"20","0","20",0.504
"226",,1000,42.5287130467809,"21","0","21",0.515
"227",,1000,42.5287130467809,"22","0","22",0.516
"228",,1000,42.5287130467809,"23","0","23",0.523
"229",,1000,42.5287130467809,"24","0","24",0.528
"230",,1000,42.5287130467809,"25","0","25",0.528
"231",,1000,42.5287130467809,"26","0","26",0.53
"232",,1000,42.5287130467809,"27","0","27",0.525
"233",,1000,42.5287130467809,"28","0","28",0.521
"234",,1000,42.5287130467809,"29","0","29",0.515
"235",,1000,42.5287130467809,"30","0","30",0.509
"236",,1000,42.5287130467809,"31","0","31",0.49
"237",,1000,42.5287130467809,"32","0","32",0.463
"238",,1000,42.5287130467809,"33","0","33",0.463
"239",,1000,42.5287130467809,"34","0","34",0.429
"240",,1000,42.5287130467809,"35","0","35",0.39
"241",,1000,42.5287130467809,"36","0","36",0.39
"242",,1000,42.5287130467809,"37","0","37",0.346
"243",,1000,42.5287130467809,"38","0","38",0.301
"244",,1000,42.5287130467809,"39","0","39",0.287
"245",,1000,42.5287130467809,"40","0","40",0.258
"246",,1000,42.5287130467809,"41","0","41",0.222
"247",,1000,42.5287130467809,"42","0","42",0.215
"248",,1000,42.5287130467809,"43","0","43",0.201
"249",,1000,42.5287130467809,"44","0","44",0.199
"250",,1000,42.5287130467809,"45","0","45",0.203
"251",,1000,42.5287130467809,"46","0","46",0.215
"252",,1000,42.5287130467809,"47","0","47",0.223
"253",,1000,42.5287130467809,"48","0","48",0.253
"254",,1000,42.5287130467809,"49","0","49",0.287
"255",,1000,42.5287130467809,"50","0","50",0.287
"256",,1000,42.5287130467809,"51","0","51",0.322
"257",,1000,42.5287130467809,"52","0","52",0.355
"258",,1000,42.5287130467809,"53","0","53",0.355
"259",,1000,42.5287130467809,"54","0","54",0.386
"260",,1000,42.5287130467809,"55","0","55",0.414
"261",,1000,42.5287130467809,"56","0","56",0.414
"262",,1000,42.5287130467809,"57","0","57",0.438
"263",,1000,42.5287130467809,"58","0","58",0.459
"264",,1000,42.5287130467809,"59","0","59",0.466
"265",,1000,42.5287130467809,"60","0","60",0.477
"266",,1000,42.5287130467809,"61","0","61",0.483
"267",,1000,42.5287130467809,"62","0","62",0.498
"268",,1000,42.5287130467809,"63","0","63",0.506
"269",,1000,42.5287130467809,"64","0","64",0.511
"270",,1000,42.5287130467809,"65","0","65",0.523
"271",,1000,42.5287130467809,"66","0","66",0.534
"272",,1000,42.5287130467809,"67","0","67",0.534
"273",,1000,42.5287130467809,"68","0","68",0.544
"274",,1000,42.5287130467809,"69","0","69",0.554
"275",,1000,42.5287130467809,"70","0","70",0.554
"276",,1000,42.5287130467809,"71","0","71",0.562
"277",,1000,42.5287130467809,"72","0","72",0.569
"278",,1000,42.5287130467809,"73","0","73",0.569
"279",,1000,42.5287130467809,"74","0","74",0.575
"280",,1000,42.5287130467809,"75","0","75",0.577
"281",,1000,42.5287130467809,"76","0","76",0.581
"282",,1000,42.5287130467809,"77","0","77",0.577
"283",,1000,42.5287130467809,"78","0","78",0.58
"284",,1000,42.5287130467809,"79","0","79",0.576
"285",,1000,42.5287130467809,"80","0","80",0.567
"286",,1000,42.5287130467809,"81","0","81",0.568
"287",,1000,42.5287130467809,"82","0","82",0.557
"288",,1000,42.5287130467809,"83","0","83",0.543
"289",,1000,42.5287130467809,"84","0","84",0.543
"290",,1000,42.5287130467809,"85","0","85",0.526
"291",,1000,42.5287130467809,"86","0","86",0.507
"292",,1000,42.5287130467809,"87","0","87",0.507
"293",,1000,42.5287130467809,"88","0","88",0.487
"294",,1000,42.5287130467809,"89","0","89",0.466
"295",,1000,42.5287130467809,"90","0","90",0.466
"296",,1000,42.5287130467809,"91","0","91",0.444
"297",,1000,42.5287130467809,"92","0","92",0.423
"298",,1000,42.5287130467809,"93","0","93",0.42
"299",,1000,42.5287130467809,"94","0","94",0.404
"300",,1000,42.5287130467809,"95","0","95",0.4
"301",,1000,42.5287130467809,"96","0","96",0.382
"302",,1000,42.5287130467809,"97","0","97",0.368
"303",,1000,42.5287130467809,"98","0","98",0.365
"304",,1000,42.5287130467809,"99","0","99",0.351
"305",,1000,42.5287130467809,"100","0","100",0.338
"306",,1000,42.5287130467809,"101","0","101",0.338
"307",,1500,42.5287130467809,"0","0","0",0.421
"308",,1500,42.5287130467809,"1","0","1",0.421
"309",,1500,42.5287130467809,"2","0","2",0.424
"310",,1500,42.5287130467809,"3","0","3",0.428
"311",,1500,42.5287130467809,"4","0","4",0.428
"312",,1500,42.5287130467809,"5","0","5",0.432
"313",,1500,42.5287130467809,"6","0","6",0.436
"314",,1500,42.5287130467809,"7","0","7",0.436
"315",,1500,42.5287130467809,"8","0","8",0.442
"316",,1500,42.5287130467809,"9","0","9",0.448
"317",,1500,42.5287130467809,"10","0","10",0.448
"318",,1500,42.5287130467809,"11","0","11",0.456
"319",,1500,42.5287130467809,"12","0","12",0.465
"320",,1500,42.5287130467809,"13","0","13",0.466
"321",,1500,42.5287130467809,"14","0","14",0.475
"322",,1500,42.5287130467809,"15","0","15",0.485
"323",,1500,42.5287130467809,"16","0","16",0.487
"324",,1500,42.5287130467809,"17","0","17",0.496
"325",,1500,42.5287130467809,"18","0","18",0.499
"326",,1500,42.5287130467809,"19","0","19",0.51
"327",,1500,42.5287130467809,"20","0","20",0.518
"328",,1500,42.5287130467809,"21","0","21",0.52
"329",,1500,42.5287130467809,"22","0","22",0.528
"330",,1500,42.5287130467809,"23","0","23",0.533
"331",,1500,42.5287130467809,"24","0","24",0.533
"332",,1500,42.5287130467809,"25","0","25",0.534
"333",,1500,42.5287130467809,"26","0","26",0.531
"334",,1500,42.5287130467809,"27","0","27",0.531
"335",,1500,42.5287130467809,"28","0","28",0.522
"336",,1500,42.5287130467809,"29","0","29",0.506
"337",,1500,42.5287130467809,"30","0","30",0.496
"338",,1500,42.5287130467809,"31","0","31",0.482
"339",,1500,42.5287130467809,"32","0","32",0.452
"340",,1500,42.5287130467809,"33","0","33",0.436
"341",,1500,42.5287130467809,"34","0","34",0.415
"342",,1500,42.5287130467809,"35","0","35",0.397
"343",,1500,42.5287130467809,"36","0","36",0.354
"344",,1500,42.5287130467809,"37","0","37",0.329
"345",,1500,42.5287130467809,"38","0","38",0.308
"346",,1500,42.5287130467809,"39","0","39",0.265
"347",,1500,42.5287130467809,"40","0","40",0.229
"348",,1500,42.5287130467809,"41","0","41",0.229
"349",,1500,42.5287130467809,"42","0","42",0.207
"350",,1500,42.5287130467809,"43","0","43",0.204
"351",,1500,42.5287130467809,"44","0","44",0.204
"352",,1500,42.5287130467809,"45","0","45",0.218
"353",,1500,42.5287130467809,"46","0","46",0.243
"354",,1500,42.5287130467809,"47","0","47",0.253
"355",,1500,42.5287130467809,"48","0","48",0.273
"356",,1500,42.5287130467809,"49","0","49",0.304
"357",,1500,42.5287130467809,"50","0","50",0.317
"358",,1500,42.5287130467809,"51","0","51",0.333
"359",,1500,42.5287130467809,"52","0","52",0.347
"360",,1500,42.5287130467809,"53","0","53",0.375
"361",,1500,42.5287130467809,"54","0","54",0.384
"362",,1500,42.5287130467809,"55","0","55",0.4
"363",,1500,42.5287130467809,"56","0","56",0.422
"364",,1500,42.5287130467809,"57","0","57",0.441
"365",,1500,42.5287130467809,"58","0","58",0.441
"366",,1500,42.5287130467809,"59","0","59",0.458
"367",,1500,42.5287130467809,"60","0","60",0.472
"368",,1500,42.5287130467809,"61","0","61",0.472
"369",,1500,42.5287130467809,"62","0","62",0.485
"370",,1500,42.5287130467809,"63","0","63",0.496
"371",,1500,42.5287130467809,"64","0","64",0.51
"372",,1500,42.5287130467809,"65","0","65",0.505
"373",,1500,42.5287130467809,"66","0","66",0.519
"374",,1500,42.5287130467809,"67","0","67",0.528
"375",,1500,42.5287130467809,"68","0","68",0.522
"376",,1500,42.5287130467809,"69","0","69",0.536
"377",,1500,42.5287130467809,"70","0","70",0.543
"378",,1500,42.5287130467809,"71","0","71",0.535
"379",,1500,42.5287130467809,"72","0","72",0.548
"380",,1500,42.5287130467809,"73","0","73",0.552
"381",,1500,42.5287130467809,"74","0","74",0.554
"382",,1500,42.5287130467809,"75","0","75",0.554
"383",,1500,42.5287130467809,"76","0","76",0.554
"384",,1500,42.5287130467809,"77","0","77",0.55
"385",,1500,42.5287130467809,"78","0","78",0.55
"386",,1500,42.5287130467809,"79","0","79",0.544
"387",,1500,42.5287130467809,"80","0","80",0.534
"388",,1500,42.5287130467809,"81","0","81",0.534
"389",,1500,42.5287130467809,"82","0","82",0.521
"390",,1500,42.5287130467809,"83","0","83",0.525
"391",,1500,42.5287130467809,"84","0","84",0.509
"392",,1500,42.5287130467809,"85","0","85",0.489
"393",,1500,42.5287130467809,"86","0","86",0.49
"394",,1500,42.5287130467809,"87","0","87",0.471
"395",,1500,42.5287130467809,"88","0","88",0.45
"396",,1500,42.5287130467809,"89","0","89",0.45
"397",,1500,42.5287130467809,"90","0","90",0.429
"398",,1500,42.5287130467809,"91","0","91",0.409
"399",,1500,42.5287130467809,"92","0","92",0.409
"400",,1500,42.5287130467809,"93","0","93",0.39
"401",,1500,42.5287130467809,"94","0","94",0.372
"402",,1500,42.5287130467809,"95","0","95",0.372
"403",,1500,42.5287130467809,"96","0","96",0.356
"404",,1500,42.5287130467809,"97","0","97",0.342
"405",,1500,42.5287130467809,"98","0","98",0.342
"406",,1500,42.5287130467809,"99","0","99",0.33
"407",,1500,42.5287130467809,"100","0","100",0.33
"408",,1500,42.5287130467809,"101","0","101",0.321
"409",,2000,42.5287130467809,"0","0","0",0.425
"410",,2000,42.5287130467809,"1","0","1",0.425
"411",,2000,42.5287130467809,"2","0","2",0.43
"412",,2000,42.5287130467809,"3","0","3",0.434
"413",,2000,42.5287130467809,"4","0","4",0.436
"414",,2000,42.5287130467809,"5","0","5",0.439
"415",,2000,42.5287130467809,"6","0","6",0.441
"416",,2000,42.5287130467809,"7","0","7",0.446
"417",,2000,42.5287130467809,"8","0","8",0.451
"418",,2000,42.5287130467809,"9","0","9",0.453
"419",,2000,42.5287130467809,"10","0","10",0.46
"420",,2000,42.5287130467809,"11","0","11",0.469
"421",,2000,42.5287130467809,"12","0","12",0.469
"422",,2000,42.5287130467809,"13","0","13",0.478
"423",,2000,42.5287130467809,"14","0","14",0.489
"424",,2000,42.5287130467809,"15","0","15",0.489
"425",,2000,42.5287130467809,"16","0","16",0.499
"426",,2000,42.5287130467809,"17","0","17",0.51
"427",,2000,42.5287130467809,"18","0","18",0.51
"428",,2000,42.5287130467809,"19","0","19",0.52
"429",,2000,42.5287130467809,"20","0","20",0.529
"430",,2000,42.5287130467809,"21","0","21",0.531
"431",,2000,42.5287130467809,"22","0","22",0.536
"432",,2000,42.5287130467809,"23","0","23",0.537
"433",,2000,42.5287130467809,"24","0","24",0.539
"434",,2000,42.5287130467809,"25","0","25",0.54
"435",,2000,42.5287130467809,"26","0","26",0.537
"436",,2000,42.5287130467809,"27","0","27",0.53
"437",,2000,42.5287130467809,"28","0","28",0.524
"438",,2000,42.5287130467809,"29","0","29",0.516
"439",,2000,42.5287130467809,"30","0","30",0.495
"440",,2000,42.5287130467809,"31","0","31",0.468
"441",,2000,42.5287130467809,"32","0","32",0.468
"442",,2000,42.5287130467809,"33","0","33",0.434
"443",,2000,42.5287130467809,"34","0","34",0.394
"444",,2000,42.5287130467809,"35","0","35",0.394
"445",,2000,42.5287130467809,"36","0","36",0.352
"446",,2000,42.5287130467809,"37","0","37",0.309
"447",,2000,42.5287130467809,"38","0","38",0.286
"448",,2000,42.5287130467809,"39","0","39",0.27
"449",,2000,42.5287130467809,"40","0","40",0.25
"450",,2000,42.5287130467809,"41","0","41",0.226
"451",,2000,42.5287130467809,"42","0","42",0.225
"452",,2000,42.5287130467809,"43","0","43",0.218
"453",,2000,42.5287130467809,"44","0","44",0.225
"454",,2000,42.5287130467809,"45","0","45",0.237
"455",,2000,42.5287130467809,"46","0","46",0.244
"456",,2000,42.5287130467809,"47","0","47",0.268
"457",,2000,42.5287130467809,"48","0","48",0.292
"458",,2000,42.5287130467809,"49","0","49",0.292
"459",,2000,42.5287130467809,"50","0","50",0.316
"460",,2000,42.5287130467809,"51","0","51",0.336
"461",,2000,42.5287130467809,"52","0","52",0.336
"462",,2000,42.5287130467809,"53","0","53",0.354
"463",,2000,42.5287130467809,"54","0","54",0.37
"464",,2000,42.5287130467809,"55","0","55",0.389
"465",,2000,42.5287130467809,"56","0","56",0.384
"466",,2000,42.5287130467809,"57","0","57",0.404
"467",,2000,42.5287130467809,"58","0","58",0.417
"468",,2000,42.5287130467809,"59","0","59",0.408
"469",,2000,42.5287130467809,"60","0","60",0.429
"470",,2000,42.5287130467809,"61","0","61",0.44
"471",,2000,42.5287130467809,"62","0","62",0.428
"472",,2000,42.5287130467809,"63","0","63",0.45
"473",,2000,42.5287130467809,"64","0","64",0.459
"474",,2000,42.5287130467809,"65","0","65",0.467
"475",,2000,42.5287130467809,"66","0","66",0.467
"476",,2000,42.5287130467809,"67","0","67",0.475
"477",,2000,42.5287130467809,"68","0","68",0.482
"478",,2000,42.5287130467809,"69","0","69",0.482
"479",,2000,42.5287130467809,"70","0","70",0.488
"480",,2000,42.5287130467809,"71","0","71",0.493
"481",,2000,42.5287130467809,"72","0","72",0.512
"482",,2000,42.5287130467809,"73","0","73",0.497
"483",,2000,42.5287130467809,"74","0","74",0.514
"484",,2000,42.5287130467809,"75","0","75",0.514
"485",,2000,42.5287130467809,"76","0","76",0.498
"486",,2000,42.5287130467809,"77","0","77",0.512
"487",,2000,42.5287130467809,"78","0","78",0.507
"488",,2000,42.5287130467809,"79","0","79",0.488
"489",,2000,42.5287130467809,"80","0","80",0.499
"490",,2000,42.5287130467809,"81","0","81",0.488
"491",,2000,42.5287130467809,"82","0","82",0.474
"492",,2000,42.5287130467809,"83","0","83",0.474
"493",,2000,42.5287130467809,"84","0","84",0.459
"494",,2000,42.5287130467809,"85","0","85",0.442
"495",,2000,42.5287130467809,"86","0","86",0.442
"496",,2000,42.5287130467809,"87","0","87",0.424
"497",,2000,42.5287130467809,"88","0","88",0.426
"498",,2000,42.5287130467809,"89","0","89",0.405
"499",,2000,42.5287130467809,"90","0","90",0.387
"500",,2000,42.5287130467809,"91","0","91",0.388
"501",,2000,42.5287130467809,"92","0","92",0.371
"502",,2000,42.5287130467809,"93","0","93",0.353
"503",,2000,42.5287130467809,"94","0","94",0.354
"504",,2000,42.5287130467809,"95","0","95",0.34
"505",,2000,42.5287130467809,"96","0","96",0.325
"506",,2000,42.5287130467809,"97","0","97",0.327
"507",,2000,42.5287130467809,"98","0","98",0.317
"508",,2000,42.5287130467809,"99","0","99",0.308
"509",,2000,42.5287130467809,"100","0","100",0.308
"510",,2000,42.5287130467809,"101","0","101",0.302
"511",,2500,42.5287130467809,"0","0","0",0.421
"512",,2500,42.5287130467809,"1","0","1",0.427
"513",,2500,42.5287130467809,"2","0","2",0.432
"514",,2500,42.5287130467809,"3","0","3",0.432
"515",,2500,42.5287130467809,"4","0","4",0.438
"516",,2500,42.5287130467809,"5","0","5",0.444
"517",,2500,42.5287130467809,"6","0","6",0.444
"518",,2500,42.5287130467809,"7","0","7",0.45
"519",,2500,42.5287130467809,"8","0","8",0.457
"520",,2500,42.5287130467809,"9","0","9",0.457
"521",,2500,42.5287130467809,"10","0","10",0.465
"522",,2500,42.5287130467809,"11","0","11",0.469
"523",,2500,42.5287130467809,"12","0","12",0.478
"524",,2500,42.5287130467809,"13","0","13",0.484
"525",,2500,42.5287130467809,"14","0","14",0.488
"526",,2500,42.5287130467809,"15","0","15",0.499
"527",,2500,42.5287130467809,"16","0","16",0.504
"528",,2500,42.5287130467809,"17","0","17",0.509
"529",,2500,42.5287130467809,"18","0","18",0.519
"530",,2500,42.5287130467809,"19","0","19",0.529
"531",,2500,42.5287130467809,"20","0","20",0.529
"532",,2500,42.5287130467809,"21","0","21",0.536
"533",,2500,42.5287130467809,"22","0","22",0.541
"534",,2500,42.5287130467809,"23","0","23",0.541
"535",,2500,42.5287130467809,"24","0","24",0.543
"536",,2500,42.5287130467809,"25","0","25",0.54
"537",,2500,42.5287130467809,"26","0","26",0.54
"538",,2500,42.5287130467809,"27","0","27",0.533
"539",,2500,42.5287130467809,"28","0","28",0.526
"540",,2500,42.5287130467809,"29","0","29",0.509
"541",,2500,42.5287130467809,"30","0","30",0.499
"542",,2500,42.5287130467809,"31","0","31",0.485
"543",,2500,42.5287130467809,"32","0","32",0.455
"544",,2500,42.5287130467809,"33","0","33",0.44
